Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2021-12-06T06:00:00Z,"EURUSD",2021-12-06T09:00:00Z,Sell,1.12816,1.12935,93000,-110.67,0,-110.67,58.12,168.8,0,"	358,359" 
2021-12-06T16:00:00Z,"EURUSD",2021-12-13T02:00:00Z,Buy,1.12672,1.13049,46000,173.42,0,-124.43,379.04,375.82,1,"	360,364" 
2021-12-10T20:00:00Z,"EURUSD",2021-12-13T02:00:00Z,Buy,1.13119,1.13049,94000,-65.8,0,-674.45,354.38,121.73,0,"	361,364" 
2021-12-14T04:00:00Z,"EURUSD",2021-12-14T07:00:00Z,Sell,1.12727,1.12836,47000,-51.23,0,-51.23,0,51.23,0,"	365,366" 
2021-12-14T20:00:00Z,"EURUSD",2021-12-14T21:00:00Z,Buy,1.12586,1.12535,24000,-12.24,0,-12.24,0,12.24,0,"	367,368" 
2021-12-14T21:00:00Z,"EURUSD",2021-12-15T01:00:00Z,Sell,1.12535,1.12659,23000,-28.52,0,-28.52,0,28.52,0,"	368,369" 
2021-12-15T01:00:00Z,"EURUSD",2021-12-22T06:00:00Z,Buy,1.12659,1.12703,24000,10.56,0,-71.76,223.92,295.68,1,"	369,371" 
2021-12-15T20:00:00Z,"EURUSD",2021-12-22T06:00:00Z,Buy,1.12392,1.12703,23000,71.53,0,-7.36,276,283.36,1,"	370,371" 
2021-12-15T20:00:00Z,"EURUSD",2021-12-31T15:00:00Z,Buy,1.12392,1.13382,1000,9.9,0,-0.32,12.06,12.32,1,"	370,375" 
2021-12-22T10:00:00Z,"EURUSD",2021-12-31T15:00:00Z,Buy,1.12837,1.13382,46000,250.7,0,-219.42,350.06,285.43,1,"	372,375" 
2021-12-22T10:00:00Z,"EURUSD",2021-12-31T16:00:00Z,Buy,1.12837,1.13632,1000,7.95,0,-4.77,8.84,6.2,1,"	372,376" 
2021-12-31T14:00:00Z,"EURUSD",2021-12-31T16:00:00Z,Buy,1.1349,1.13632,23000,32.66,0,-259.9,53.02,24.84,1,"	374,376" 
2021-12-31T14:00:00Z,"EURUSD",2021-12-31T19:00:00Z,Buy,1.1349,1.13763,24000,65.52,0,-271.2,91.2,25.92,1,"	374,378" 
2021-12-31T18:00:00Z,"EURUSD",2021-12-31T19:00:00Z,Buy,1.1387,1.13763,23000,-24.61,0,-347.3,0,24.61,0,"	377,378" 
2021-12-31T18:00:00Z,"EURUSD",2022-01-07T16:00:00Z,Buy,1.1387,1.13452,24000,-100.32,0,-362.4,0,273.36,0,"	377,382" 
2022-01-07T15:00:00Z,"EURUSD",2022-01-09T23:00:00Z,Buy,1.13309,1.1353,47000,103.87,0,-446.03,263.67,46.53,1,"	380,384" 
2022-01-25T09:00:00Z,"EURUSD",2022-01-25T11:00:00Z,Sell,1.12971,1.12828,47000,67.21,0,0,79.43,12.22,1,"	385,387" 
2022-01-25T09:00:00Z,"EURUSD",2022-01-25T19:00:00Z,Sell,1.12971,1.12978,47000,-3.29,0,-3.29,137.24,140.53,0,"	385,388" 
2022-02-21T18:00:00Z,"EURUSD",2022-02-21T19:00:00Z,Sell,1.13356,1.13214,47000,66.74,0,0,85.54,18.8,1,"	389,391" 
2022-02-21T18:00:00Z,"EURUSD",2022-02-22T10:00:00Z,Sell,1.13356,1.13364,47000,-3.76,0,-3.76,202.57,206.33,0,"	389,392" 
2022-02-23T19:00:00Z,"EURUSD",2022-02-24T01:00:00Z,Sell,1.13084,1.12942,47000,66.74,0,0,151.34,84.6,1,"	393,395" 
2022-02-23T19:00:00Z,"EURUSD",2022-02-24T14:00:00Z,Sell,1.13084,1.11629,47000,683.85,0,0,688.32,84.6,1,"	393,401" 
2022-02-28T07:00:00Z,"EURUSD",2022-02-28T08:00:00Z,Sell,1.1158,1.11906,95000,-309.7,0,-309.7,0,309.7,0,"	402,403" 
2022-03-01T14:00:00Z,"EURUSD",2022-03-03T09:00:00Z,Buy,1.11438,1.10905,48000,-255.84,0,-358.08,36.72,394.8,0,"	404,405" 
2022-03-03T09:00:00Z,"EURUSD",2022-03-03T10:00:00Z,Sell,1.10905,1.10764,46000,64.86,0,0,64.86,0,1,"	405,407" 
2022-03-03T10:00:00Z,"EURUSD",2022-03-15T18:00:00Z,Buy,1.10764,1.09376,1000,-13.88,0,-24.38,2.23,25.88,0,"	407,409" 
2022-03-03T11:00:00Z,"EURUSD",2022-03-15T18:00:00Z,Buy,1.10914,1.09376,47000,-722.86,0,-1216.12,34.31,1216.12,0,"	408,409" 
2022-03-15T18:00:00Z,"EURUSD",2022-03-15T20:00:00Z,Sell,1.09376,1.09536,45000,-72,0,-72,0,72,0,"	409,410" 
2022-03-15T20:00:00Z,"EURUSD",2022-04-14T16:00:00Z,Buy,1.09536,1.07965,46000,-722.66,0,-842.03,1024.65,1866.68,0,"	410,412" 
2022-03-15T20:00:00Z,"EURUSD",2022-05-09T03:00:00Z,Buy,1.09536,1.0506,2000,-89.52,0,-93.55,44.55,138.1,0,"	410,415" 
2022-04-05T16:00:00Z,"EURUSD",2022-05-09T03:00:00Z,Buy,1.09233,1.0506,42000,-1752.66,0,-1837.29,1062.81,1879.29,0,"	411,415" 
2022-04-05T16:00:00Z,"EURUSD",2022-05-30T04:00:00Z,Buy,1.09233,1.07439,4000,-71.76,0,-226.16,101.22,230.16,0,"	411,421" 
2022-04-14T17:00:00Z,"EURUSD",2022-05-30T04:00:00Z,Buy,1.0817,1.07439,46000,-336.26,0,-2111.86,1653.01,2619.24,0,"	413,421" 
2022-04-18T17:00:00Z,"EURUSD",2022-05-30T04:00:00Z,Buy,1.07823,1.07439,23000,-88.32,0,-976.12,906.32,1309.62,0,"	414,421" 
2022-05-09T05:00:00Z,"EURUSD",2022-05-30T04:00:00Z,Buy,1.05168,1.07439,44000,999.24,0,-699.16,2902.02,971.96,1,"	416,421" 
2022-05-12T09:00:00Z,"EURUSD",2022-05-30T04:00:00Z,Buy,1.04918,1.07439,22000,554.62,0,-294.58,1506.01,294.58,1,"	417,421" 
2022-05-30T03:00:00Z,"EURUSD",2022-05-30T04:00:00Z,Buy,1.07461,1.07439,46000,-10.12,0,-1785.72,1979.15,10.12,0,"	418,421" 
2022-06-14T18:00:00Z,"EURUSD",2022-06-14T19:00:00Z,Sell,1.04182,1.04289,46000,-49.22,0,-49.22,30.82,80.04,0,"	422,423" 
2022-06-14T20:00:00Z,"EURUSD",2022-06-16T08:00:00Z,Buy,1.04039,1.0396,23000,-18.17,0,-50.72,208.5,259.21,0,"	424,425" 
2022-06-16T08:00:00Z,"EURUSD",2022-06-16T09:00:00Z,Sell,1.0396,1.04103,23000,-32.89,0,-32.89,0,32.89,0,"	425,426" 
2022-06-16T09:00:00Z,"EURUSD",2022-06-28T10:00:00Z,Buy,1.04103,1.05852,23000,402.27,0,-56.24,437,291.18,1,"	426,431" 
2022-06-28T07:00:00Z,"EURUSD",2022-06-28T10:00:00Z,Buy,1.05835,1.05852,46000,7.82,0,-909.19,77.28,31.97,1,"	428,431" 
2022-07-07T16:00:00Z,"EURUSD",2022-07-07T17:00:00Z,Sell,1.01577,1.01684,92000,-98.44,0,-98.44,23,121.44,0,"	432,433" 
2022-07-08T05:00:00Z,"EURUSD",2022-07-11T10:00:00Z,Buy,1.01434,1.0102,46000,-190.44,0,-190.44,192.97,383.41,0,"	434,435" 
2022-07-11T10:00:00Z,"EURUSD",2022-07-11T11:00:00Z,Sell,1.0102,1.01135,46000,-52.9,0,-52.9,0,52.9,0,"	435,436" 
2022-07-11T11:00:00Z,"EURUSD",2022-07-14T01:00:00Z,Buy,1.01135,1.00213,46000,-424.12,0,-482.54,0,482.54,0,"	436,438" 
2022-07-11T12:00:00Z,"EURUSD",2022-07-14T01:00:00Z,Buy,1.00878,1.00213,45000,-299.25,0,-356.4,115.65,385.88,0,"	437,438" 
2022-07-11T12:00:00Z,"EURUSD",2022-07-26T02:00:00Z,Buy,1.00878,1.02452,1000,15.74,0,-10.74,17.72,12.68,1,"	437,443" 
2022-07-14T04:00:00Z,"EURUSD",2022-07-26T02:00:00Z,Buy,1.00341,1.02452,23000,485.53,0,-123.51,530.96,291.76,1,"	439,443" 
2022-07-14T04:00:00Z,"EURUSD",2022-07-26T02:00:00Z,Buy,1.00341,1.024,68000,1400.12,0,-365.16,1569.78,862.58,1,"	439,445" 
2022-07-14T07:00:00Z,"EURUSD",2022-07-26T02:00:00Z,Buy,1.00071,1.024,46000,1071.34,0,-122.82,1186.11,583.51,1,"	440,445" 
2022-07-26T01:00:00Z,"EURUSD",2022-07-26T02:00:00Z,Buy,1.0231,1.024,47000,42.3,0,-1177.82,159.56,24.44,1,"	441,445" 
2022-08-01T00:00:00Z,"EURUSD",2022-08-01T01:00:00Z,Buy,1.02113,1.02254,47000,66.27,0,0,66.27,0,1,"	446,448" 
2022-08-01T00:00:00Z,"EURUSD",2022-08-01T13:00:00Z,Buy,1.02113,1.02356,47000,114.21,0,0,248.16,145.23,1,"	446,450" 
2022-08-03T22:00:00Z,"EURUSD",2022-08-03T22:00:00Z,Sell,1.01684,1.01713,94000,-27.26,0,-27.26,0,27.26,0,"	451,454" 
2022-08-11T16:00:00Z,"EURUSD",2022-08-11T17:00:00Z,Buy,1.03383,1.03275,94000,-101.52,0,-101.52,0,101.52,0,"	455,456" 
2022-08-31T09:00:00Z,"EURUSD",2022-08-31T10:00:00Z,Sell,0.9978,0.99896,94000,-109.04,0,-109.04,0,109.04,0,"	458,459" 
2022-09-01T15:00:00Z,"EURUSD",2022-09-05T01:00:00Z,Buy,0.99646,0.99149,47000,-233.59,0,-266.02,309.5,575.52,0,"	460,461" 
2022-09-05T06:00:00Z,"EURUSD",2022-09-14T20:00:00Z,Buy,0.99007,0.9979,24000,187.92,0,-53.4,698.4,543.72,1,"	463,465" 
2022-09-05T08:00:00Z,"EURUSD",2022-09-14T20:00:00Z,Buy,0.99157,0.9979,23000,145.59,0,-85.68,634.8,521.06,1,"	464,465" 
2022-09-14T20:00:00Z,"EURUSD",2022-09-14T22:00:00Z,Sell,0.9979,0.99799,47000,-4.23,0,-10.1,0,10.1,0,"	465,468" 
2022-09-19T20:00:00Z,"EURUSD",2022-09-20T01:00:00Z,Buy,1.00246,1.00388,47000,66.74,0,0,66.74,0,1,"	469,471" 
2022-09-19T20:00:00Z,"EURUSD",2022-09-20T02:00:00Z,Buy,1.00246,1.00235,47000,-5.17,0,-5.17,66.74,71.91,0,"	469,472" 
2022-09-22T18:00:00Z,"EURUSD",2022-09-23T01:00:00Z,Sell,0.98432,0.98442,94000,-9.4,0,-9.4,117.97,127.37,0,"	473,476" 
2022-09-26T23:00:00Z,"EURUSD",2022-09-27T00:00:00Z,Sell,0.96065,0.9621,94000,-136.3,0,-136.3,0,136.3,0,"	477,478" 
2022-09-27T10:00:00Z,"EURUSD",2022-09-27T11:00:00Z,Sell,0.96075,0.9628,94000,-192.7,0,-192.7,0,192.7,0,"	480,481" 
2022-09-27T17:00:00Z,"EURUSD",2022-09-27T17:00:00Z,Buy,0.95924,0.95809,47000,-54.05,0,-54.05,3.76,57.81,0,"	479,483" 
2022-09-27T17:00:00Z,"EURUSD",2022-09-27T17:00:00Z,Buy,0.95932,0.95809,47000,-57.81,0,-57.81,0,57.81,0,"	482,483" 
2022-09-27T19:00:00Z,"EURUSD",2022-10-25T23:00:00Z,Buy,0.96004,0.99573,50000,1784.5,0,-305.25,1988.25,1649.25,1,"	484,487" 
2022-09-27T19:00:00Z,"EURUSD",2022-10-26T07:00:00Z,Buy,0.96004,0.99822,25000,954.5,0,-152.62,994.12,824.62,1,"	484,488" 
2022-09-27T19:00:00Z,"EURUSD",2022-11-08T20:00:00Z,Buy,0.96004,1.00575,19000,868.49,0,-116,936.6,671.94,1,"	484,490" 
2022-09-28T02:00:00Z,"EURUSD",2022-11-08T20:00:00Z,Buy,0.95666,1.00575,31000,1521.79,0,-84.48,1632.92,1096.32,1,"	485,490" 
2022-09-28T02:00:00Z,"EURUSD",2022-11-09T00:00:00Z,Buy,0.95666,1.00825,16000,825.44,0,-43.6,842.8,565.84,1,"	485,491" 
2022-10-25T22:00:00Z,"EURUSD",2022-11-09T00:00:00Z,Buy,0.99685,1.00825,9000,102.6,0,-386.24,112.36,318.28,1,"	486,491" 
2022-10-25T22:00:00Z,"EURUSD",2022-11-16T12:00:00Z,Buy,0.99685,1.04158,41000,1833.93,0,-1759.52,1927,1449.96,1,"	486,493" 
2022-11-08T19:00:00Z,"EURUSD",2022-11-16T12:00:00Z,Buy,1.00683,1.04158,11000,382.25,0,-581.84,407.22,151.52,1,"	489,493" 
2022-11-08T19:00:00Z,"EURUSD",2022-11-24T04:00:00Z,Buy,1.00683,1.04432,26000,974.74,0,-1375.27,982.15,550.29,1,"	489,494" 
2022-11-08T19:00:00Z,"EURUSD",2022-11-28T12:00:00Z,Buy,1.00683,1.04892,13000,547.17,0,-687.64,547.17,275.14,1,"	489,497" 
2022-11-16T11:00:00Z,"EURUSD",2022-11-28T12:00:00Z,Buy,1.04289,1.04892,13000,78.39,0,-1156.42,78.39,262.66,1,"	492,497" 
2022-11-16T11:00:00Z,"EURUSD",2022-11-28T13:00:00Z,Buy,1.04289,1.04723,26000,112.84,0,-2312.83,156.78,525.33,1,"	492,498" 
2022-11-16T11:00:00Z,"EURUSD",2022-12-05T00:00:00Z,Buy,1.04289,1.05306,13000,132.21,0,-1156.42,149.56,262.66,1,"	492,500" 
2022-11-28T11:00:00Z,"EURUSD",2022-12-05T00:00:00Z,Buy,1.04751,1.05306,39000,216.45,0,-3649.42,268.52,743.14,1,"	495,500" 
2022-11-28T11:00:00Z,"EURUSD",2022-12-05T02:00:00Z,Buy,1.04751,1.05556,13000,104.65,0,-1216.48,120.96,247.72,1,"	495,501" 
2022-12-04T23:00:00Z,"EURUSD",2022-12-05T02:00:00Z,Buy,1.05435,1.05556,13000,15.73,0,-1305.4,32.04,17.36,1,"	499,501" 
2022-12-04T23:00:00Z,"EURUSD",2022-12-12T13:00:00Z,Buy,1.05435,1.05546,39000,43.29,0,-3916.18,181.16,548.73,1,"	499,503" 
2022-12-12T11:00:00Z,"EURUSD",2022-12-12T13:00:00Z,Buy,1.05652,1.05546,13000,-13.78,0,-1333.6,32.18,14.5,0,"	502,503" 
2022-12-12T11:00:00Z,"EURUSD",2022-12-13T14:00:00Z,Buy,1.05652,1.05796,26000,37.44,0,-2667.21,210.99,173.55,1,"	502,504" 
2022-12-12T11:00:00Z,"EURUSD",2022-12-13T15:00:00Z,Buy,1.05652,1.06364,13000,92.56,0,-1333.6,106.47,86.78,1,"	502,506" 
2022-12-13T14:00:00Z,"EURUSD",2022-12-13T15:00:00Z,Buy,1.06471,1.06364,39000,-41.73,0,-4320.22,0,41.73,0,"	505,506" 
2022-12-13T14:00:00Z,"EURUSD",2022-12-13T15:00:00Z,Buy,1.06471,1.06614,13000,18.59,0,-1440.08,18.59,13.91,1,"	505,507" 
2022-12-13T15:00:00Z,"EURUSD",2022-12-22T04:00:00Z,Sell,1.06614,1.06441,13000,22.49,0,-49.01,106.28,109.92,1,"	507,508" 
2022-12-22T04:00:00Z,"EURUSD",2022-12-22T05:00:00Z,Buy,1.06441,1.06439,39000,-0.78,0,-0.78,1.95,2.73,0,"	508,511" 
2023-01-05T14:00:00Z,"EURUSD",2023-01-05T15:00:00Z,Sell,1.05517,1.05623,104000,-110.24,0,-110.24,127.92,238.16,0,"	512,513" 
2023-01-05T15:00:00Z,"EURUSD",2023-01-25T07:00:00Z,Buy,1.05373,1.09023,52000,1898,0,-223.86,1960.14,493.22,1,"	514,517" 
2023-01-25T01:00:00Z,"EURUSD",2023-01-25T07:00:00Z,Buy,1.08881,1.09023,1000,1.42,0,-39.38,2.62,0.4,1,"	515,517" 
2023-01-25T01:00:00Z,"EURUSD",2023-01-25T08:00:00Z,Buy,1.08881,1.08803,53000,-41.34,0,-2087.4,138.6,138.06,0,"	515,518" 
2023-01-25T01:00:00Z,"EURUSD",2023-02-24T08:00:00Z,Buy,1.08881,1.05887,52000,-1556.88,0,-2048.02,686.4,2275.78,0,"	515,519" 
2023-02-24T08:00:00Z,"EURUSD",2023-02-24T12:00:00Z,Sell,1.05887,1.05744,52000,74.36,0,-1.04,74.36,3.38,1,"	519,521" 
2023-02-24T08:00:00Z,"EURUSD",2023-02-27T14:00:00Z,Sell,1.05887,1.05836,1000,0.51,0,-0.02,5.09,4.58,1,"	519,535" 
2023-02-27T14:00:00Z,"EURUSD",2023-03-30T10:00:00Z,Buy,1.05836,1.08598,52000,1436.24,0,-281.06,1725.1,1157,1,"	535,537" 
2023-03-30T09:00:00Z,"EURUSD",2023-03-30T10:00:00Z,Buy,1.08741,1.08598,54000,-77.22,0,-1860.57,222.75,77.22,0,"	536,537" 
2023-03-30T09:00:00Z,"EURUSD",2023-03-30T13:00:00Z,Buy,1.08741,1.08883,52000,73.84,0,-1791.66,214.5,113.62,1,"	536,538" 
2023-03-30T13:00:00Z,"EURUSD",2023-04-06T17:00:00Z,Sell,1.08883,1.0935,1000,-4.67,0,-8.12,9.82,17.94,0,"	538,539" 
2023-04-06T17:00:00Z,"EURUSD",2023-04-06T18:00:00Z,Buy,1.0935,1.09331,105000,-19.95,0,-19.95,0,19.95,0,"	539,542" 
2023-04-20T22:00:00Z,"EURUSD",2023-04-21T05:00:00Z,Buy,1.09733,1.09597,106000,-144.16,0,-144.16,0,144.16,0,"	543,544" 
2023-04-21T12:00:00Z,"EURUSD",2023-04-21T12:00:00Z,Sell,1.09848,1.09821,53000,14.31,0,0,14.31,0,1,"	545,546" 
2023-04-21T14:00:00Z,"EURUSD",2023-04-26T10:00:00Z,Sell,1.09549,1.10419,53000,-461.1,0,-552.79,0,552.79,0,"	547,549" 
2023-04-24T09:00:00Z,"EURUSD",2023-05-15T02:00:00Z,Sell,1.09964,1.0864,26000,344.24,0,-230.88,381.03,365.69,1,"	548,554" 
2023-04-26T11:00:00Z,"EURUSD",2023-05-15T02:00:00Z,Sell,1.10562,1.0864,26000,499.72,0,-75.4,536.51,365.69,1,"	551,554" 
2023-04-26T12:00:00Z,"EURUSD",2023-05-15T02:00:00Z,Sell,1.10412,1.0864,27000,478.44,0,-118.8,516.64,379.76,1,"	552,554" 
2023-05-12T17:00:00Z,"EURUSD",2023-05-15T02:00:00Z,Sell,1.08511,1.0864,28000,-36.12,0,-655.48,3.5,39.62,0,"	553,554" 
2023-05-12T17:00:00Z,"EURUSD",2023-05-17T01:00:00Z,Sell,1.08511,1.08714,79000,-160.37,0,-1849.39,9.88,358.26,0,"	553,559" 
2023-05-16T19:00:00Z,"EURUSD",2023-05-17T01:00:00Z,Sell,1.08671,1.08714,107000,-46.01,0,-2333.67,184.58,101.12,0,"	556,559" 
2023-05-18T03:00:00Z,"EURUSD",2023-05-18T06:00:00Z,Sell,1.08454,1.08312,54000,76.68,0,0,81.81,5.13,1,"	560,562" 
2023-05-18T03:00:00Z,"EURUSD",2023-05-19T09:00:00Z,Sell,1.08454,1.07889,53000,299.45,0,0,436.19,136.74,1,"	560,585" 
2023-05-24T22:00:00Z,"EURUSD",2023-05-25T05:00:00Z,Sell,1.07487,1.0735,26000,35.62,0,-18.07,37.31,18.07,1,"	586,588" 
2023-05-24T22:00:00Z,"EURUSD",2023-05-26T04:00:00Z,Sell,1.07487,1.07381,27000,28.62,0,-18.76,97.2,68.58,1,"	586,598" 
2023-05-29T09:00:00Z,"EURUSD",2023-05-29T14:00:00Z,Sell,1.07233,1.07091,26000,36.92,0,0,36.92,11.18,1,"	599,601" 
2023-05-29T09:00:00Z,"EURUSD",2023-05-29T17:00:00Z,Sell,1.07233,1.07135,27000,26.46,0,0,39.28,14.31,1,"	599,603" 
2023-05-31T07:00:00Z,"EURUSD",2023-05-31T09:00:00Z,Sell,1.06842,1.06699,54000,77.22,0,0,131.22,54,1,"	604,606" 
2023-05-31T07:00:00Z,"EURUSD",2023-05-31T12:00:00Z,Sell,1.06842,1.06849,53000,-3.71,0,-3.71,128.79,132.5,0,"	604,607" 
2023-06-14T15:00:00Z,"EURUSD",2023-06-14T19:00:00Z,Buy,1.08565,1.08335,107000,-246.1,0,-246.1,63.13,309.23,0,"	608,609" 
2023-06-15T10:00:00Z,"EURUSD",2023-06-15T11:00:00Z,Buy,1.08483,1.08376,107000,-114.49,0,-114.49,0,114.49,0,"	611,612" 
2023-06-15T13:00:00Z,"EURUSD",2023-06-15T13:00:00Z,Sell,1.08708,1.08651,53000,30.21,0,0,43.46,13.25,1,"	610,614" 
2023-06-15T13:00:00Z,"EURUSD",2023-06-16T18:00:00Z,Sell,1.08708,1.09402,1000,-6.94,0,-8.96,0.82,9.78,0,"	610,631" 
2023-06-15T13:00:00Z,"EURUSD",2023-06-16T18:00:00Z,Sell,1.08626,1.09402,54000,-419.04,0,-528.39,0,528.39,0,"	613,631" 
2023-06-15T14:00:00Z,"EURUSD",2023-06-16T18:00:00Z,Sell,1.08793,1.09402,26000,-158.34,0,-210.99,43.42,210.99,0,"	616,631" 
2023-06-20T08:00:00Z,"EURUSD",2023-06-20T09:00:00Z,Buy,1.09447,1.09339,106000,-114.48,0,-114.48,0,114.48,0,"	632,633" 
2023-06-21T15:00:00Z,"EURUSD",2023-07-06T16:00:00Z,Sell,1.09589,1.08782,53000,427.71,0,-242.48,635.47,619.84,1,"	634,636" 
2023-07-06T15:00:00Z,"EURUSD",2023-07-06T16:00:00Z,Sell,1.08675,1.08782,54000,-57.78,0,-740.61,153.9,57.78,0,"	635,636" 
2023-07-06T15:00:00Z,"EURUSD",2023-07-17T23:00:00Z,Sell,1.08675,1.12405,53000,-1976.9,0,-2000.48,151.05,2000.48,0,"	635,638" 
2023-07-17T23:00:00Z,"EURUSD",2023-07-18T02:00:00Z,Buy,1.12405,1.12546,51000,71.91,0,-15.56,71.91,15.56,1,"	638,640" 
2023-07-18T02:00:00Z,"EURUSD",2023-08-01T03:00:00Z,Sell,1.12546,1.09818,1000,27.28,0,-0.3,30.29,10.12,1,"	640,644" 
2023-07-18T09:00:00Z,"EURUSD",2023-08-01T03:00:00Z,Sell,1.12366,1.09818,25000,637,0,-52.38,712.25,252.88,1,"	641,644" 
2023-07-18T09:00:00Z,"EURUSD",2023-08-01T06:00:00Z,Sell,1.12366,1.09996,27000,639.9,0,-56.56,769.23,273.1,1,"	641,645" 
2023-08-01T00:00:00Z,"EURUSD",2023-08-15T07:00:00Z,Sell,1.0996,1.09243,53000,380.01,0,-1386.22,606.06,651.9,1,"	642,647" 
2023-08-15T02:00:00Z,"EURUSD",2023-08-16T05:00:00Z,Sell,1.09094,1.09143,53000,-25.97,0,-1845.2,147.08,167.48,0,"	646,650" 
2023-08-15T23:00:00Z,"EURUSD",2023-08-16T17:00:00Z,Sell,1.09022,1.08953,26000,17.94,0,-923.91,53.43,67.47,1,"	649,648" 
2023-08-15T23:00:00Z,"EURUSD",2023-08-16T17:00:00Z,Sell,1.09022,1.0888,26000,36.92,0,-923.91,53.43,67.47,1,"	649,651" 
2023-08-15T23:00:00Z,"EURUSD",2023-08-18T13:00:00Z,Sell,1.09022,1.08532,1000,4.9,0,-35.54,4.9,4.21,1,"	649,637" 
2023-08-18T13:00:00Z,"EURUSD",2023-08-24T16:00:00Z,Buy,1.08532,1.08248,53000,-150.52,0,-259.17,383.98,643.16,0,"	637,652" 
2023-08-24T19:00:00Z,"EURUSD",2023-08-28T00:00:00Z,Buy,1.08106,1.07963,26000,-37.18,0,-101.66,25.74,109.33,0,"	654,658" 
2023-08-25T15:00:00Z,"EURUSD",2023-08-28T00:00:00Z,Buy,1.08205,1.07963,27000,-65.34,0,-132.3,0,92.2,0,"	657,658" 
2023-08-28T00:00:00Z,"EURUSD",2023-08-28T02:00:00Z,Sell,1.07963,1.08071,53000,-57.24,0,-57.24,0,57.24,0,"	658,659" 
2023-08-28T02:00:00Z,"EURUSD",2023-08-29T13:00:00Z,Buy,1.08071,1.07917,53000,-81.62,0,-81.62,155.02,236.64,0,"	659,661" 
2023-08-29T13:00:00Z,"EURUSD",2023-08-29T14:00:00Z,Sell,1.07917,1.08047,53000,-68.9,0,-68.9,0,68.9,0,"	661,662" 
2023-08-29T14:00:00Z,"EURUSD",2023-09-03T22:00:00Z,Buy,1.08047,1.07736,53000,-164.83,0,-164.83,743.59,908.42,0,"	662,664" 
2023-09-01T17:00:00Z,"EURUSD",2023-09-03T22:00:00Z,Buy,1.07821,1.07736,53000,-45.05,0,-45.05,863.37,57.5,0,"	660,664" 
2023-09-01T19:00:00Z,"EURUSD",2023-09-25T09:00:00Z,Buy,1.07775,1.06251,51000,-777.24,0,-777.24,854.25,916.98,0,"	663,667" 
2023-09-01T19:00:00Z,"EURUSD",2023-09-26T22:00:00Z,Buy,1.07775,1.05705,2000,-41.4,0,-42.24,33.5,47.72,0,"	663,670" 
2023-09-04T03:00:00Z,"EURUSD",2023-09-26T22:00:00Z,Buy,1.07865,1.05705,49000,-1058.4,0,-1078.98,776.65,1169.14,0,"	665,670" 
2023-09-04T03:00:00Z,"EURUSD",2023-10-19T14:00:00Z,Buy,1.07865,1.05663,51000,-1123.02,0,-1702.38,808.35,1796.22,0,"	665,675" 
2023-09-04T03:00:00Z,"EURUSD",2023-10-19T17:00:00Z,Buy,1.07865,1.05913,6000,-117.12,0,-200.28,95.1,211.32,0,"	665,676" 
2023-09-05T07:00:00Z,"EURUSD",2023-10-19T17:00:00Z,Buy,1.07604,1.05913,20000,-338.2,0,-615.4,369.2,615.4,0,"	666,676" 
2023-09-05T07:00:00Z,"EURUSD",2023-10-23T01:00:00Z,Buy,1.07604,1.05848,33000,-579.48,0,-1015.41,609.18,1015.41,0,"	666,678" 
2023-09-25T10:00:00Z,"EURUSD",2023-10-23T01:00:00Z,Buy,1.06358,1.05848,18000,-91.8,0,-329.58,556.56,332.1,0,"	668,678" 
2023-09-25T10:00:00Z,"EURUSD",2023-10-23T10:00:00Z,Buy,1.06358,1.06098,26000,-67.6,0,-476.06,803.92,479.7,0,"	668,679" 
2023-09-25T10:00:00Z,"EURUSD",2023-10-31T03:00:00Z,Buy,1.06358,1.06002,7000,-24.92,0,-128.17,216.44,129.15,0,"	668,681" 
2023-09-25T14:00:00Z,"EURUSD",2023-10-31T03:00:00Z,Buy,1.06108,1.06002,26000,-27.56,0,-411.06,868.92,420.16,0,"	669,681" 
2023-09-27T01:00:00Z,"EURUSD",2023-10-31T03:00:00Z,Buy,1.05568,1.06002,18000,78.12,0,-187.38,698.76,290.88,1,"	672,681" 
2023-09-27T01:00:00Z,"EURUSD",2023-10-31T09:00:00Z,Buy,1.05568,1.06265,8000,55.76,0,-83.28,310.56,129.28,1,"	672,682" 
2023-09-27T08:00:00Z,"EURUSD",2023-10-31T09:00:00Z,Buy,1.05718,1.06265,18000,98.46,0,-214.38,671.76,290.88,1,"	673,682" 
2023-09-27T08:00:00Z,"EURUSD",2023-11-16T17:00:00Z,Buy,1.05718,1.08491,7000,194.11,0,-83.37,261.24,113.12,1,"	673,684" 
2023-10-19T13:00:00Z,"EURUSD",2023-11-16T17:00:00Z,Buy,1.0577,1.08491,46000,1251.66,0,-571.78,1692.8,721.05,1,"	674,684" 
2023-10-19T13:00:00Z,"EURUSD",2023-11-17T19:00:00Z,Buy,1.0577,1.08934,5000,158.2,0,-62.15,184,78.38,1,"	674,685" 
2023-10-22T22:00:00Z,"EURUSD",2023-11-17T19:00:00Z,Buy,1.05957,1.08934,21000,625.17,0,-300.3,733.53,329.18,1,"	677,685" 
2023-10-22T22:00:00Z,"EURUSD",2023-11-17T21:00:00Z,Buy,1.05957,1.09053,26000,804.96,0,-371.8,908.18,407.55,1,"	677,688" 
